StemUrn,LexicalEntity,Stem,Gender,InflClass,Accent,Tags
lsjpool.n1734_0,lexent.n1734,a)erolesx,masc,hs_ou,stemultacc,
lsjpool.n1735_0,lexent.n1735,a)eromantei,fem,h_hs,stempenacc,
lsjpool.n1753_0,lexent.n1753,a)eroskopi,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)erofoit,masc,hs_ou,stemultacc,
lsjpool.n1768_0,lexent.n1768,a)ersipod,masc,hs_ou,stemultacc,
lsjpool.n1773_0,lexent.n1773,a)ersifr,masc,wn_onos,stempenacc,
lsjpool.n1776_0,lexent.n1776,a)erws,fem,is_ews,stempenacc,
lsjpool.n1785_0,lexent.n1785,a)etid,masc,eus_ews,inflacc,
lsjpool.n1786_0,lexent.n1786,a)etit,masc,hs_ou,stemultacc,
lsjpool.n1792_0,lexent.n1792,a)_etw,neut,ma_matos,stempenacc,
lsjpool.n1793_0,lexent.n1793,a)etwnux,neut,os_ou,stempenacc,
lsjpool.n1795_0,lexent.n1795,a)etws,fem,is_ews,stempenacc,
lsjpool.n1797_0,lexent.n1797,a)exei,fem,a_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)zale,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)zanit,masc,hs_ou,stemultacc,
lsjpool.XXX_0,lexent.XXX,a)zat,fem,h_hs,inflacc,
lsjpool.XXX_0,lexent.XXX,a)z,masc,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)zwi,fem,h_hs,stempenacc,
lsjpool.n1854_0,lexent.n1854,a)hdism,masc,os_ou,inflacc,
lsjpool.n1855_0,lexent.n1855,a)hdoni,fem,h_hs,stempenacc,
lsjpool.n1857_0,lexent.n1857,a)hdoni,neut,os_ou,stempenacc,
lsjpool.n1868_0,lexent.n1868,a)hqi,fem,h_hs,stempenacc,
lsjpool.n1885_0,lexent.n1885,a)qalassi,fem,h_hs,stempenacc,
lsjpool.n1893_0,lexent.n1893,a)qambi,fem,h_hs,stempenacc,
lsjpool.n1898_0,lexent.n1898,a)qanatism,masc,os_ou,inflacc,
lsjpool.n1908_0,lexent.n1908,a)qaumasti,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)qaumosun,fem,h_hs,stempenacc,
lsjpool.n1912_0,lexent.n1912,a)qehsi,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)qei,fem,h_hs,stempenacc,
lsjpool.n1919_0,lexent.n1919,a)qelgi,fem,h_hs,stempenacc,
lsjpool.n1931_0,lexent.n1931,a)qemisti,fem,h_hs,stempenacc,
lsjpool.n1934_0,lexent.n1934,a)qemitogami,fem,h_hs,stempenacc,
lsjpool.n1935_0,lexent.n1935,a)qemitomici,fem,h_hs,stempenacc,
lsjpool.n1937_0,lexent.n1937,a)qemitourgi,fem,h_hs,stempenacc,
lsjpool.n1946_0,lexent.n1946,a)qerh,fem,is_idos,inflacc,
lsjpool.n1949_0,lexent.n1949,a)qerin,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)qeri_n,masc,os_ou,stemultacc,
lsjpool.n1953_0,lexent.n1953,a)qerologi,neut,os_ou,stempenacc,
lsjpool.n1956_0,lexent.n1956,a)qesi,fem,h_hs,stempenacc,
lsjpool.n1957_0,lexent.n1957,a)qesmi,fem,h_hs,stempenacc,
lsjpool.n1966_0,lexent.n1966,a)qeth,neut,ma_matos,stempenacc,
lsjpool.n1968_0,lexent.n1968,a)qeths,fem,is_ews,stempenacc,
lsjpool.n1972_0,lexent.n1972,a)qewrhsi,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)qhr,fem,h_hs,stempenacc,
lsjpool.n1996_0,lexent.n1996,a)qhri,fem,h_hs,stempenacc,
lsjpool.n1999_0,lexent.n1999,a)qhropwl,masc,hs_ou,stemultacc,
lsjpool.n2002_0,lexent.n2002,a)qhrw,neut,ma_matos,stempenacc,
lsjpool.n2003_0,lexent.n2003,a)qhrwmati,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)qlast,neut,os_ou,stempenacc,
lsjpool.n2016_0,lexent.n2016,a)qlhth,masc,r_ros,stemultacc,
lsjpool.n2027_0,lexent.n2027,a)qloqesi,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)qloqeti,fem,h_hs,stempenacc,
lsjpool.n2029_0,lexent.n2029,a)qloqeth,masc,r_ros,stemultacc,
lsjpool.n2041_0,lexent.n2041,a)qragen,fem,h_hs,stempenacc,
lsjpool.n2048_0,lexent.n2048,a)qrh,neut,ma_matos,stempenacc,
lsjpool.n2058_0,lexent.n2058,a)qroism,masc,os_ou,inflacc,
lsjpool.n2060_0,lexent.n2060,a)qrooposi,fem,h_hs,stempenacc,
lsjpool.n2063_0,lexent.n2063,a)qrooth,fem,s_tos,stempenacc,
lsjpool.n2065_0,lexent.n2065,a)qruyi,fem,h_hs,stempenacc,
lsjpool.n2075_0,lexent.n2075,a)qurmati,neut,os_ou,stempenacc,
lsjpool.n2076_0,lexent.n2076,a)quroglwtti,fem,h_hs,stempenacc,
lsjpool.n2082_0,lexent.n2082,a)qurs,fem,is_ews,stempenacc,
lsjpool.n2096_0,lexent.n2096,a)qw|ws,fem,is_ews,stempenacc,
lsjpool.n2113_0,lexent.n2113,ai)ast,masc,hs_ou,inflacc,
lsjpool.n2114_0,lexent.n2114,ai)bet,masc,os_ou,inflacc,
lsjpool.n2121_0,lexent.n2121,ai)gari,neut,os_ou,stempenacc,
lsjpool.n2129_0,lexent.n2129,ai)geirw,masc,n_nos,stemultacc,
lsjpool.n2132_0,lexent.n2132,ai)ger,fem,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,ai)giali_t,fem,is_idos,stemultacc,
lsjpool.n2142_0,lexent.n2142,ai)gialwt,masc,hs_ou,stemultacc,
lsjpool.n2143_0,lexent.n2143,ai)gia,fem,s_dos,stemultacc,
lsjpool.n20446_0,lexent.n20446,bot,masc,hs_ou,stemultacc,
lsjpool.n2147_0,lexent.n2147,ai)gidi,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,ai)giqal,masc,os_ou,stempenacc,
lsjpool.n2168_0,lexent.n2168,ai)gioq,masc,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,ai)gik,neut,os_ou,inflacc,
lsjpool.n2159_0,lexent.n2159,ai)gilwpi,neut,os_ou,stempenacc,
lsjpool.n2163_0,lexent.n2163,ai)gin,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,ai)gin,masc,os_ou,stempenacc,
lsjpool.n2178_0,lexent.n2178,ai)gisk,masc,os_ou,stemultacc,
lsjpool.n2183_0,lexent.n2183,ai)glht,masc,hs_ou,stemultacc,
lsjpool.n2186_0,lexent.n2186,ai)gobat,masc,hs_ou,stemultacc,
lsjpool.n2187_0,lexent.n2187,ai)gobol,masc,os_ou,stemultacc,
lsjpool.n2190_0,lexent.n2190,ai)goqhl,masc,hs_ou,stemultacc,
lsjpool.n2192_0,lexent.n2192,ai)goker,neut,ma_matos,stempenacc,
lsjpool.XXX_0,lexent.XXX,ker,masc,eus_ews,inflacc,
lsjpool.n2193_0,lexent.n2193,ai)gokerian,masc,os_ou,inflacc,
lsjpool.n2195_0,lexent.n2195,ai)gokefal,masc,os_ou,stempenacc,
lsjpool.n2196_0,lexent.n2196,ai)goleqr,masc,os_ou,stempenacc,
lsjpool.n2198_0,lexent.n2198,ai)gomor,neut,os_ou,stempenacc,
lsjpool.n2199_0,lexent.n2199,ai)gonom,masc,eus_ews,inflacc,
lsjpool.n2201_0,lexent.n2201,ai)gonomi,neut,os_ou,stempenacc,
lsjpool.n2205_0,lexent.n2205,ai)gopod,masc,hs_ou,stemultacc,
lsjpool.n2207_0,lexent.n2207,ai)gostas,fem,is_ews,stempenacc,
lsjpool.n2211_0,lexent.n2211,ai)gofqalm,masc,os_ou,stempenacc,
lsjpool.n2213_0,lexent.n2213,ai)guptari,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,ai)gupti,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,ai)gwli,masc,os_ou,stempenacc,
lsjpool.n2227_0,lexent.n2227,ai)gw,masc,n_nos,stemultacc,
lsjpool.n2242_0,lexent.n2242,ai)dhmosun,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)idioth,fem,s_tos,stempenacc,
lsjpool.n2252_0,lexent.n2252,ai)doioleikt,masc,hs_ou,stemultacc,
lsjpool.n2258_0,lexent.n2258,ai)dosun,fem,h_hs,stempenacc,
lsjpool.n2268_0,lexent.n2268,ai)d,fem,w_oos,inflacc,
lsjpool.n2274_0,lexent.n2274,ai)eigenet,masc,hs_ou,stemultacc,
lsjpool.n2299_0,lexent.n2299,ai)qalokompi,fem,h_hs,stempenacc,
lsjpool.n2303_0,lexent.n2303,ai)qalws,fem,is_ews,stempenacc,
lsjpool.n2308_0,lexent.n2308,ai)qeribosk,masc,hs_ou,stemultacc,
lsjpool.XXX_0,lexent.XXX,ai)q,masc,os_ou,stempenacc,
lsjpool.n2334_0,lexent.n2334,ai)qran,masc,os_ou,stempenacc,
lsjpool.n2344_0,lexent.n2344,ai)qridi,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,ai)qri,neut,os_ou,stempenacc,
lsjpool.n2349_0,lexent.n2349,ai)qrobat,masc,hs_ou,stemultacc,
lsjpool.n2356_0,lexent.n2356,ai)qug,neut,ma_matos,stempenacc,
lsjpool.n2364_0,lexent.n2364,ai)kal,fem,h_hs,stempenacc,
lsjpool.n2366_0,lexent.n2366,ai)kal,masc,os_ou,stemultacc,
lsjpool.n2377_0,lexent.n2377,ai)kistri,fem,a_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)ikl,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)_ikth,masc,r_ros,stemultacc,
lsjpool.n2382_0,lexent.n2382,ai)lin,neut,os_ou,stempenacc,
lsjpool.n2385_0,lexent.n2385,ai)louri,masc,os_ou,stempenacc,
lsjpool.n2387_0,lexent.n2387,ai)lourobosk,masc,os_ou,inflacc,
lsjpool.XXX_0,lexent.XXX,ai)elour,masc,os_ou,stempenacc,
lsjpool.n2402_0,lexent.n2402,ai(mac,fem,is_ews,stempenacc,
lsjpool.n2403_0,lexent.n2403,ai(maroi,fem,a_hs,stempenacc,
lsjpool.n2411_0,lexent.n2411,ai(mat,fem,h_hs,stempenacc,
lsjpool.n2414_0,lexent.n2414,ai(mati,fem,h_hs,stempenacc,
lsjpool.n2418_0,lexent.n2418,ai(mati,neut,os_ou,stempenacc,
lsjpool.n2419_0,lexent.n2419,ai(mat,fem,is_idos,inflacc,
lsjpool.n2420_0,lexent.n2420,ai(mati_t,masc,hs_ou,stemultacc,
lsjpool.XXX_0,lexent.XXX,ai(moposi,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,ai(matopwt,fem,is_idos,stemultacc,
lsjpool.n2442_0,lexent.n2442,ai(matws,fem,is_ews,stempenacc,
lsjpool.n2444_0,lexent.n2444,ai(mhpot,masc,hs_ou,stemultacc,
lsjpool.n2447_0,lexent.n2447,ai(mni,neut,os_ou,stemultacc,
lsjpool.n2455_0,lexent.n2455,ai(modwr,neut,os_ou,stempenacc,
lsjpool.n2457_0,lexent.n2457,ai(mokerxn,neut,os_ou,stempenacc,
lsjpool.n2460_0,lexent.n2460,ai(mopu,neut,os_ou,stempenacc,
lsjpool.n2461_0,lexent.n2461,ai(mopwt,masc,hs_ou,stemultacc,
lsjpool.n2465_0,lexent.n2465,ai(morragi,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,ai(morroidokaust,masc,hs_ou,stemultacc,
lsjpool.n2477_0,lexent.n2477,ai(morrus,fem,is_ews,stempenacc,
lsjpool.XXX_0,lexent.XXX,ai(moi,masc,hs_ou,stemultacc,
lsjpool.n2480_0,lexent.n2480,ai(m,masc,os_ou,inflacc,
lsjpool.n2481_0,lexent.n2481,ai(mosat,masc,hs_ou,stemultacc,
lsjpool.n2483_0,lexent.n2483,ai(mostas,fem,is_ews,stempenacc,
lsjpool.n2484_0,lexent.n2484,ai(mostaf,fem,is_idos,inflacc,
lsjpool.n2500_0,lexent.n2500,ai(mwdi,fem,h_hs,stempenacc,
lsjpool.n2501_0,lexent.n2501,ai(mwdiasm,masc,os_ou,inflacc,
lsjpool.n2513_0,lexent.n2513,ai)net,masc,hs_ou,inflacc,
lsjpool.n2522_0,lexent.n2522,ai)nigmati,masc,hs_ou,stemultacc,
lsjpool.n2524_0,lexent.n2524,ai)nigmatist,masc,hs_ou,inflacc,
lsjpool.n2529_0,lexent.n2529,ai)nikth,masc,r_ros,stemultacc,
lsjpool.n2531_0,lexent.n2531,ai)nikt,masc,hs_ou,inflacc,
lsjpool.n2533_0,lexent.n2533,ai)nic,fem,is_ews,stempenacc,
lsjpool.n2549_0,lexent.n2549,ai)nolet,masc,hs_ou,stemultacc,
lsjpool.n2553_0,lexent.n2553,ai)nolog,masc,os_ou,stemultacc,
lsjpool.n2558_0,lexent.n2558,ai)nopar,fem,is_idos,stempenacc,
lsjpool.n2561_0,lexent.n2561,ai)noplh,masc,c_gos,stempenacc,
lsjpool.n2574_0,lexent.n2574,ai)nofut,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)i,fem,c_kos,stempenacc,
lsjpool.n2585_0,lexent.n2585,ai)olhs,fem,is_ews,stempenacc,
lsjpool.n2586_0,lexent.n2586,ai)oli,masc,hs_ou,stemultacc,
lsjpool.n2589_0,lexent.n2589,ai)olis,neut,ma_matos,stempenacc,
lsjpool.n2595_0,lexent.n2595,ai)olodeikt,masc,hs_ou,stemultacc,
lsjpool.XXX_0,lexent.XXX,ai)olomht,masc,hs_ou,stemultacc,
lsjpool.n2607_0,lexent.n2607,ai)olopteru,masc,c_gos,stempenacc,
lsjpool.n2614_0,lexent.n2614,ai)oloxait,masc,hs_ou,stemultacc,
lsjpool.n2617_0,lexent.n2617,ai)onh,neut,ma_matos,stempenacc,
lsjpool.n2618_0,lexent.n2618,ai)onhs,fem,is_ews,stempenacc,
lsjpool.n2628_0,lexent.n2628,ai)pol,masc,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,ai)p,neut,hs_eos,stempenacc,
lsjpool.n2639_0,lexent.n2639,ai)r,fem,h_hs,stempenacc,
lsjpool.n2640_0,lexent.n2640,ai(resi,neut,os_ou,stempenacc,
lsjpool.n2642_0,lexent.n2642,ai(resiarx,masc,hs_ou,stemultacc,
lsjpool.n2646_0,lexent.n2646,ai(resiwt,masc,hs_ou,stemultacc,
lsjpool.n2648_0,lexent.n2648,ai(ret,masc,hs_ou,inflacc,
lsjpool.n2651_0,lexent.n2651,ai(ret,fem,is_idos,inflacc,
lsjpool.n2652_0,lexent.n2652,ai(retist,masc,hs_ou,inflacc,
lsjpool.n2658_0,lexent.n2658,ai)ropin,neut,os_ou,stempenacc,
lsjpool.n2663_0,lexent.n2663,ai)sak,masc,os_ou,stempenacc,
lsjpool.n2664_0,lexent.n2664,ai)salw,masc,n_nos,stempenacc,
lsjpool.n2667_0,lexent.n2667,ai)sqhsi,fem,h_hs,stempenacc,
lsjpool.n2679_0,lexent.n2679,ai)siomht,masc,hs_ou,stemultacc,
lsjpool.n2683_0,lexent.n2683,ai)s,fem,is_ews,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)istosun,fem,h_hs,stempenacc,
lsjpool.n2692_0,lexent.n2692,ai)suhth,masc,r_ros,stemultacc,
lsjpool.XXX_0,lexent.XXX,ai)sumnht,fem,is_idos,stemultacc,
lsjpool.n2699_0,lexent.n2699,ai)sumnht,fem,us_uos,inflacc,
lsjpool.n2700_0,lexent.n2700,ai)sumni,neut,os_ou,stempenacc,
lsjpool.n2702_0,lexent.n2702,ai)sxeorhm,masc,wn_onos,stempenacc,
lsjpool.n2707_0,lexent.n2707,ai)sxrodidakt,masc,hs_ou,stemultacc,
lsjpool.n2718_0,lexent.n2718,ai)sxroloix,masc,os_ou,inflacc,
lsjpool.XXX_0,lexent.XXX,ai)sxropoii,fem,h_hs,stempenacc,
lsjpool.n2732_0,lexent.n2732,ai)sxrosemni,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,ai)sxrosun,fem,h_hs,stempenacc,
lsjpool.n2740_0,lexent.n2740,ai)sxunomen,fem,h_hs,stempenacc,
lsjpool.n2743_0,lexent.n2743,ai)sxunthli,fem,h_hs,stempenacc,
lsjpool.n2761_0,lexent.n2761,ai)tht,masc,hs_ou,inflacc,
lsjpool.n2775_0,lexent.n2775,ai)tiologi,fem,h_hs,stempenacc,
lsjpool.n2779_0,lexent.n2779,ai)tiw,neut,ma_matos,stempenacc,
lsjpool.n2781_0,lexent.n2781,ai)tiws,fem,is_ews,stempenacc,
lsjpool.n2798_0,lexent.n2798,ai)xmalwtism,masc,os_ou,inflacc,
lsjpool.n2804_0,lexent.n2804,ai)xmhth,masc,r_ros,stemultacc,
lsjpool.n2819_0,lexent.n2819,ai)wnis,neut,ma_matos,stempenacc,
lsjpool.n2821_0,lexent.n2821,ai)wnopolokrat,masc,wr_oros,stempenacc,
lsjpool.n2826_0,lexent.n2826,ai)wrhs,fem,is_ews,stempenacc,
lsjpool.XXX_0,lexent.XXX,ai)wri,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)kain,neut,os_ou,stempenacc,
lsjpool.n2849_0,lexent.n2849,a)kairologi,fem,h_hs,stempenacc,
lsjpool.n2851_0,lexent.n2851,a)kairoparrhsi,fem,h_hs,stempenacc,
lsjpool.n2852_0,lexent.n2852,a)kairoparrhsiast,masc,hs_ou,inflacc,
lsjpool.n2854_0,lexent.n2854,a)kakal,fem,is_idos,inflacc,
lsjpool.n2857_0,lexent.n2857,a)kakhsi,masc,os_ou,stempenacc,
lsjpool.n2890_0,lexent.n2890,a)kampi,fem,h_hs,stempenacc,
lsjpool.n2893_0,lexent.n2893,a)kampi,neut,os_ou,stempenacc,
lsjpool.n2894_0,lexent.n2894,a)kampto,masc,null,stempenacc,
lsjpool.n2896_0,lexent.n2896,a)kamyi,fem,h_hs,stempenacc,
lsjpool.n2899_0,lexent.n2899,a)kanqe,fem,h_hs,stempenacc,
lsjpool.n2901_0,lexent.n2901,a)kanqew,masc,n_nos,stemultacc,
lsjpool.n2905_0,lexent.n2905,a)kanqi,masc,hs_ou,stemultacc,
lsjpool.n2908_0,lexent.n2908,a)kanqi,neut,os_ou,stempenacc,
lsjpool.n2910_0,lexent.n2910,a)kanqi,masc,wn_onos,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)kanqobat,fem,is_idos,stemultacc,
lsjpool.n2913_0,lexent.n2913,a)kanqolab,masc,os_ou,stemultacc,
lsjpool.n2925_0,lexent.n2925,a)kanqoxoir,masc,os_ou,stempenacc,
lsjpool.n2926_0,lexent.n2926,a)kanqull,fem,is_idos,inflacc,
lsjpool.n2928_0,lexent.n2928,a)kanqw,masc,n_nos,stemultacc,
lsjpool.n2931_0,lexent.n2931,a)kani,neut,os_ou,stempenacc,
lsjpool.n2932_0,lexent.n2932,a)kan,masc,os_ou,stempenacc,
lsjpool.n2958_0,lexent.n2958,a)kast,masc,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)katalhyi,fem,h_hs,stempenacc,
lsjpool.n2982_0,lexent.n2982,a)katallhli,fem,h_hs,stempenacc,
lsjpool.n3001_0,lexent.n3001,a)kataplhci,fem,h_hs,stempenacc,
lsjpool.n3015_0,lexent.n3015,a)katastasi,fem,h_hs,stempenacc,
lsjpool.n3023_0,lexent.n3023,a)katasxesi,fem,h_hs,stempenacc,
lsjpool.n3042_0,lexent.n3042,a)kat,fem,is_idos,inflacc,
lsjpool.n3052_0,lexent.n3052,a)kaustws,fem,is_ews,stempenacc,
lsjpool.n3059_0,lexent.n3059,a)kean,masc,os_ou,stempenacc,
lsjpool.n3063_0,lexent.n3063,a)keirekom,masc,hs_ou,stemultacc,
lsjpool.XXX_0,lexent.XXX,a)kenodoci,fem,h_hs,stempenacc,
lsjpool.n3078_0,lexent.n3078,a)keraiosun,fem,h_hs,stempenacc,
lsjpool.n3079_0,lexent.n3079,a)keraioth,fem,s_tos,stempenacc,
lsjpool.n3090_0,lexent.n3090,a)kermi,fem,h_hs,stempenacc,
lsjpool.n3106_0,lexent.n3106,a)kesm,masc,os_ou,inflacc,
lsjpool.n3110_0,lexent.n3110,a)kesthri,neut,os_ou,stempenacc,
lsjpool.n3113_0,lexent.n3113,a)kest,fem,is_idos,inflacc,
lsjpool.n3116_0,lexent.n3116,a)kestor,fem,is_idos,inflacc,
lsjpool.n3118_0,lexent.n3118,a)kestr,fem,a_hs,stempenacc,
lsjpool.n3120_0,lexent.n3120,a)kestr,fem,is_idos,inflacc,
lsjpool.n3121_0,lexent.n3121,a)kestr,neut,os_ou,stempenacc,
lsjpool.n3123_0,lexent.n3123,a)kesfori,fem,h_hs,stempenacc,
lsjpool.n3134_0,lexent.n3134,a)khdei,fem,a_hs,stempenacc,
lsjpool.n3139_0,lexent.n3139,a)khdi,fem,h_hs,stempenacc,
lsjpool.n3149_0,lexent.n3149,a)khrasi,fem,h_hs,stempenacc,
lsjpool.n3154_0,lexent.n3154,a)khr,fem,os_ou,stempenacc,
lsjpool.n3163_0,lexent.n3163,a)kidi,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)kidwt,masc,os_ou,inflacc,
lsjpool.n3167_0,lexent.n3167,a)kidwt,neut,os_ou,inflacc,
lsjpool.n3170_0,lexent.n3170,a)kinag,neut,ma_matos,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)kinagm,masc,os_ou,inflacc,
lsjpool.n3174_0,lexent.n3174,a)kindunoth,fem,s_tos,stempenacc,
lsjpool.n3177_0,lexent.n3177,a)kinhsi,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)kin,masc,os_ou,stempenacc,
lsjpool.n3190_0,lexent.n3190,a)ki,masc,wn_onos,stempenacc,
lsjpool.n3193_0,lexent.n3193,a)kkism,masc,os_ou,inflacc,
lsjpool.n3195_0,lexent.n3195,a)kkiphsi,masc,os_ou,stempenacc,
lsjpool.n3213_0,lexent.n3213,a)klhrh,neut,ma_matos,stempenacc,
lsjpool.n3214_0,lexent.n3214,a)klhri,fem,h_hs,stempenacc,
lsjpool.n3224_0,lexent.n3224,a)klisi,fem,h_hs,stempenacc,
lsjpool.n3228_0,lexent.n3228,a)klopei,fem,h_hs,stempenacc,
lsjpool.n3236_0,lexent.n3236,a)kmadi,neut,os_ou,stempenacc,
lsjpool.n3239_0,lexent.n3239,a)kmast,masc,hs_ou,inflacc,
lsjpool.n3249_0,lexent.n3249,a)kmqet,neut,os_ou,stempenacc,
lsjpool.n3256_0,lexent.n3256,a)knhst,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)koidi,neut,os_ou,stempenacc,
lsjpool.n3270_0,lexent.n3270,a)koinwnhsi,fem,h_hs,stempenacc,
lsjpool.n3279_0,lexent.n3279,a)kolastas,neut,ma_matos,stempenacc,
lsjpool.n3281_0,lexent.n3281,a)kolasti,fem,h_hs,stempenacc,
lsjpool.n3294_0,lexent.n3294,a)kolouqisk,masc,os_ou,stemultacc,
lsjpool.n3310_0,lexent.n3310,a)konhs,fem,is_ews,stempenacc,
lsjpool.n3315_0,lexent.n3315,a)koni,masc,hs_ou,stemultacc,
lsjpool.n3317_0,lexent.n3317,a)koni,neut,os_ou,stempenacc,
lsjpool.n3324_0,lexent.n3324,a)konti,masc,hs_ou,stemultacc,
lsjpool.n3326_0,lexent.n3326,a)kontil,masc,os_ou,stemultacc,
lsjpool.n3328_0,lexent.n3328,a)kontisi,fem,h_hs,stempenacc,
lsjpool.n3332_0,lexent.n3332,a)kontisth,masc,r_ros,stemultacc,
lsjpool.n3333_0,lexent.n3333,a)kontisthri,neut,os_ou,stempenacc,
lsjpool.n3343_0,lexent.n3343,a)kopi,fem,h_hs,stempenacc,
lsjpool.n3355_0,lexent.n3355,a)kori,fem,h_hs,stempenacc,
lsjpool.n3356_0,lexent.n3356,a)korit,masc,hs_ou,stemultacc,
lsjpool.n3357_0,lexent.n3357,a)korn,fem,a_hs,stempenacc,
lsjpool.n3359_0,lexent.n3359,a)kor,neut,os_ou,stempenacc,
lsjpool.n3382_0,lexent.n3382,a)kousi,fem,h_hs,stempenacc,
lsjpool.n3387_0,lexent.n3387,a)kousioth,fem,s_tos,stempenacc,
lsjpool.n3388_0,lexent.n3388,a)kous,fem,is_ews,stempenacc,
lsjpool.n3391_0,lexent.n3391,a)kousmati,neut,os_ou,stempenacc,
lsjpool.n3393_0,lexent.n3393,a)kousthri,neut,os_ou,stempenacc,
lsjpool.n3394_0,lexent.n3394,a)koust,masc,hs_ou,inflacc,
lsjpool.n3412_0,lexent.n3412,a)kraconi,neut,os_ou,stempenacc,
lsjpool.n3415_0,lexent.n3415,a)krasiw,masc,n_nos,stempenacc,
lsjpool.n3417_0,lexent.n3417,a)kratari,neut,os_ou,stempenacc,
lsjpool.n3423_0,lexent.n3423,a)krathsi,fem,h_hs,stempenacc,
lsjpool.n3426_0,lexent.n3426,a)krati,fem,h_hs,stempenacc,
lsjpool.n3429_0,lexent.n3429,a)kratism,masc,os_ou,inflacc,
lsjpool.n3438_0,lexent.n3438,a)kratoth,fem,s_tos,stempenacc,
lsjpool.n3439_0,lexent.n3439,a)kratofor,masc,os_ou,stemultacc,
lsjpool.n3440_0,lexent.n3440,a)kratofr,masc,wn_onos,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)krhxoli,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)kre,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)kri,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)kri,neut,os_ou,stempenacc,
lsjpool.n3461_0,lexent.n3461,a)kribas,neut,ma_matos,stempenacc,
lsjpool.n3462_0,lexent.n3462,a)kribasm,masc,os_ou,inflacc,
lsjpool.n3463_0,lexent.n3463,a)kribast,masc,hs_ou,inflacc,
lsjpool.n3472_0,lexent.n3472,a)kriboyhfi,fem,h_hs,stempenacc,
lsjpool.n3474_0,lexent.n3474,a)kribw,neut,ma_matos,stempenacc,
lsjpool.n3475_0,lexent.n3475,a)kribws,fem,is_ews,stempenacc,
lsjpool.n3477_0,lexent.n3477,a)kridi,neut,os_ou,stempenacc,
lsjpool.n3478_0,lexent.n3478,a)kridoqhr,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,a)krinom,masc,os_ou,stemultacc,
lsjpool.n3489_0,lexent.n3489,a)krisxi,neut,os_ou,stempenacc,
lsjpool.n3497_0,lexent.n3497,a)kritomuqi,fem,h_hs,stempenacc,
lsjpool.n3517_0,lexent.n3517,a)krobas,fem,is_ews,stempenacc,
lsjpool.n3519_0,lexent.n3519,a)krobat,masc,hs_ou,stemultacc,
lsjpool.n3524_0,lexent.n3524,a)krobel,fem,is_idos,inflacc,
lsjpool.n3528_0,lexent.n3528,a)krobol,fem,h_hs,stempenacc,
lsjpool.n3533_0,lexent.n3533,a)krobolis,neut,ma_matos,stempenacc,
lsjpool.n3535_0,lexent.n3535,a)krobolist,masc,hs_ou,inflacc,
lsjpool.n3538_0,lexent.n3538,a)krobuqi,neut,os_ou,stempenacc,
lsjpool.n3542_0,lexent.n3542,a)krogeisi,neut,os_ou,stempenacc,
lsjpool.n3550_0,lexent.n3550,a)krozugi,neut,os_ou,stempenacc,
lsjpool.n3559_0,lexent.n3559,a)kroqwra,masc,c_kos,stempenacc,
