StemUrn,LexicalEntity,StemString,InflClass,Tags
lsjpool.n104690_0,lexent.n104690,:de:tra^f,reg_conj,
lsjpool.n104690_0,lexent.n104690,:de:qra^f,reg_conj,
lsjpool.n104695_0,lexent.n104695,:de:trex,reg_conj,
lsjpool.n104695_0,lexent.n104695,:de:dra^m,e_stem,
lsjpool.n104698_0,lexent.n104698,:de:tr,e_stem,
lsjpool.n104728_0,lexent.n104728,:de:triain,ow_denom,
lsjpool.n104838_0,lexent.n104838,:de:tri_b,reg_conj,
lsjpool.n104920_0,lexent.n104920,:de:tr,izw,
lsjpool.n104940_0,lexent.n104940,:de:trihrarx,ew_denom,
lsjpool.n105133_0,lexent.n105133,:de:tri^pla^si,azw,
lsjpool.n105154_0,lexent.n105154,:de:tri^podh-for,ew_denom,
lsjpool.n105304_0,lexent.n105304,:de:tri^ta^gwnist,ew_denom,
lsjpool.n105433_0,lexent.n105433,:de:tri^xorru,ew_denom,
lsjpool.n105465_0,lexent.n105465,:de:triy-hmer,ew_denom,
lsjpool.n105490_0,lexent.n105490,:de:trom,ew_denom,
lsjpool.n105516_0,lexent.n105516,:de:trop,ew_denom,
lsjpool.n105532_0,lexent.n105532,:de:tropo-for,ew_denom,
lsjpool.n105569_0,lexent.n105569,:de:trofofor,ew_denom,
lsjpool.n105577_0,lexent.n105577,:de:trox,azw,
lsjpool.n105593_0,lexent.n105593,:de:trox,aw_denom,
lsjpool.n105602_0,lexent.n105602,:de:troxhla^t,ew_denom,
lsjpool.n105612_0,lexent.n105612,:de:trox,izw,
lsjpool.n105631_0,lexent.n105631,:de:troxo-di_n,ew_denom,
lsjpool.n105637_0,lexent.n105637,:de:troxo-poi,ew_denom,
lsjpool.n105647_0,lexent.n105647,:de:tru^g,aw_denom,
lsjpool.n105693_0,lexent.n105693,:de:tr,uzw,
lsjpool.n105717_0,lexent.n105717,:de:tru_p,aw_denom,
lsjpool.n105738_0,lexent.n105738,:de:tru^f,aw_denom,
lsjpool.n105739_0,lexent.n105739,:de:tru^fer,ainw,
lsjpool.n105769_0,lexent.n105769,:de:tru_x,reg_conj,
lsjpool.n105769_0,lexent.n105769,:de:tru_x,reg_conj,
lsjpool.n105771_0,lexent.n105771,:de:tru_,reg_conj,
lsjpool.n105791_0,lexent.n105791,:de:trwg,reg_conj,
lsjpool.n105815_0,lexent.n105815,:de:trwp,aw_denom,
lsjpool.n105821_0,lexent.n105821,:de:trwx,aw_denom,
lsjpool.n105829_0,lexent.n105829,:de:teux,reg_conj,
lsjpool.n105829_0,lexent.n105829,:de:tux,anw,
lsjpool.n105836_0,lexent.n105836,:de:tu^k,izw,
lsjpool.n105853_0,lexent.n105853,:de:tu^li,ss,
lsjpool.n105861_0,lexent.n105861,:de:tu^l,ow_denom,
lsjpool.n105873_0,lexent.n105873,:de:tumb,euw,
lsjpool.n105885_0,lexent.n105885,:de:tumboxo,ew_denom,
lsjpool.n105900_0,lexent.n105900,:de:tumpa^n,izw,
lsjpool.n105921_0,lexent.n105921,:de:tuntl,azw,
lsjpool.n105943_0,lexent.n105943,:de:tu^p,ow_denom,
lsjpool.n105945_0,lexent.n105945,:de:tu,ptw,
lsjpool.n105945_0,lexent.n105945,:de:tupt,e_suppl,
lsjpool.n105956_0,lexent.n105956,:de:tu^rann,euw,
lsjpool.n105956_0,lexent.n105956,:de:tu^rann,ew_denom,
lsjpool.n105962_0,lexent.n105962,:de:tu^rann,izw,
lsjpool.n105968_0,lexent.n105968,:de:tu^rannokton,ew_denom,
lsjpool.n105978_0,lexent.n105978,:de:turb,azw,
lsjpool.n105987_0,lexent.n105987,:de:tu_r,euw,
lsjpool.n106015_0,lexent.n106015,:de:tu_ro-poi,ew_denom,
lsjpool.n106020_0,lexent.n106020,:de:tu_ropwl,ew_denom,
lsjpool.n106029_0,lexent.n106029,:de:tu_r,ow_denom,
lsjpool.n106068_0,lexent.n106068,:de:tufl,ow_denom,
lsjpool.n106072_0,lexent.n106072,:de:tuflw,ss,
lsjpool.n106080_0,lexent.n106080,:de:tu_f,ow_denom,
lsjpool.n106081_0,lexent.n106081,:de:tu_f,reg_conj,
lsjpool.n106081_0,lexent.n106081,:de:tu^f,reg_conj,
lsjpool.n106105_0,lexent.n106105,:de:twq,azw,
lsjpool.n106175_0,lexent.n106175,:de:u(_br,izw,
lsjpool.n106197_0,lexent.n106197,:de:u(^gi,ainw,
lsjpool.n106197_0,lexent.n106197,:de:u(^gi,ainw,
lsjpool.n106218_0,lexent.n106218,:de:u(gr,ainw,
lsjpool.n106259_0,lexent.n106259,:de:u(gro-por,ew_denom,
lsjpool.n106282_0,lexent.n106282,:de:u(grw,ss,
lsjpool.n106305_0,lexent.n106305,:de:u(da^topot,ew_denom,
lsjpool.n106316_0,lexent.n106316,:de:u(da^t,ow_denom,
lsjpool.n106332_0,lexent.n106332,:de:u(dn,ew_denom,
lsjpool.n106346_0,lexent.n106346,:de:u(dr,ainw,
lsjpool.n106375_0,lexent.n106375,:de:u(dr,euw,
lsjpool.n106439_0,lexent.n106439,:de:u(dropot,ew_denom,
lsjpool.n106472_0,lexent.n106472,:de:u(drofor,ew_denom,
lsjpool.n106543_0,lexent.n106543,:de:u(ql,ew_denom,
lsjpool.n106579_0,lexent.n106579,:de:u(_l-a^gwg,ew_denom,
lsjpool.n106588_0,lexent.n106588,:de:u(^lakt,ew_denom,
lsjpool.n106597_0,lexent.n106597,:de:u(^l,aw_denom,
lsjpool.n106621_0,lexent.n106621,:de:u(l,izw,
lsjpool.n106658_0,lexent.n106658,:de:u(lotom,ew_denom,
lsjpool.n106686_0,lexent.n106686,:de:u(^menai,ow_denom,
lsjpool.n106707_0,lexent.n106707,:de:u(mn,ew_denom,
lsjpool.n106739_0,lexent.n106739,:de:u(mnw|d,ew_denom,
lsjpool.n106987_0,lexent.n106987,:de:u(pa^t,euw,
lsjpool.n107545_0,lexent.n107545,:de:u(per-hfa^n,ew_denom,
lsjpool.n108074_0,lexent.n108074,:de:u(pn,izw,
lsjpool.n108077_0,lexent.n108077,:de:u(pno-ma^x,ew_denom,
lsjpool.n108086_0,lexent.n108086,:de:u(pn,ow_denom,
lsjpool.n108089_0,lexent.n108089,:de:u(pnw,ss,
lsjpool.n109463_0,lexent.n109463,:de:u(pourg,ew_denom,
lsjpool.n109643_0,lexent.n109643,:de:u(pti,azw,
lsjpool.n109658_0,lexent.n109658,:de:u(pwpi,azw,
lsjpool.n109733_0,lexent.n109733,:de:u(ster,ew_denom,
lsjpool.n109738_0,lexent.n109738,:de:u(ster,izw,
lsjpool.n109779_0,lexent.n109779,:de:u(^f,ainw,
lsjpool.n109895_0,lexent.n109895,:de:u(y-auxen,izw,
lsjpool.n109909_0,lexent.n109909,:de:u(yhlolog,ew_denom,
lsjpool.n109926_0,lexent.n109926,:de:u(yhlofron,ew_denom,
lsjpool.n110019_0,lexent.n110019,:de:u(y,ow_denom,
lsjpool.n110027_0,lexent.n110027,:de:u(_,reg_conj,
lsjpool.n110088_0,lexent.n110088,:de:faidr,ow_denom,
lsjpool.n110094_0,lexent.n110094,:de:faidr,unw,
lsjpool.n110114_0,lexent.n110114,:de:fa,einw,
lsjpool.n110114_0,lexent.n110114,:de:f,ainw,
lsjpool.n110159_0,lexent.n110159,:de:fa^laggoma^x,ew_denom,
lsjpool.n110173_0,lexent.n110173,:de:fa^lakr,ow_denom,
lsjpool.n110191_0,lexent.n110191,:de:fa^lhr,iaw_denom,
lsjpool.n110246_0,lexent.n110246,:de:fa^ner,ow_denom,
lsjpool.n110317_0,lexent.n110317,:de:farma^k,aw_denom,
lsjpool.n110327_0,lexent.n110327,:de:farma^k,euw,
lsjpool.n110355_0,lexent.n110355,:de:farma^k,ow_denom,
lsjpool.n110364_0,lexent.n110364,:de:farma,ss,
lsjpool.n110407_0,lexent.n110407,:de:f,a_stem,
lsjpool.n110422_0,lexent.n110422,:de:fa^t,izw,
lsjpool.n110448_0,lexent.n110448,:de:faul,izw,
lsjpool.n110469_0,lexent.n110469,:de:fau,reg_conj,
lsjpool.n110484_0,lexent.n110484,:de:feid,reg_conj,
lsjpool.n110521_0,lexent.n110521,:de:fena_k,izw,
lsjpool.n110575_0,lexent.n110575,:de:feretr,euw,
lsjpool.n110598_0,lexent.n110598,:de:fer,reg_conj,
lsjpool.n110606_0,lexent.n110606,:de:feug,reg_conj,
lsjpool.n110606_0,lexent.n110606,:de:fu^g,reg_conj,
lsjpool.n110606_0,lexent.n110606,:de:fug,anw,
lsjpool.n110607_0,lexent.n110607,:de:fe,uzw,
lsjpool.n110618_0,lexent.n110618,:de:feya^l,ow_denom,
lsjpool.n110632_0,lexent.n110632,:de:fhlht,euw,
lsjpool.n110634_0,lexent.n110634,:de:fhl,ow_denom,
lsjpool.n110640_0,lexent.n110640,:de:fhm,izw,
lsjpool.n110640_0,lexent.n110640,:de:fa_m,izw,
lsjpool.n110655_0,lexent.n110655,:de:fq,a_stem,
lsjpool.n110655_0,lexent.n110655,:de:fq,anw,
lsjpool.n110662_0,lexent.n110662,:de:fqegg,reg_conj,
lsjpool.n110685_0,lexent.n110685,:de:fqeirotra^g,ew_denom,
lsjpool.n110689_0,lexent.n110689,:de:fqar,reg_conj,
lsjpool.n110689_0,lexent.n110689,:de:fq,eirw,
lsjpool.n110700_0,lexent.n110700,:de:fqi^n,aw_denom,
lsjpool.n110700_0,lexent.n110700,:de:fqi^n,ew_denom,
lsjpool.n110727_0,lexent.n110727,:de:fqi^,reg_conj,
lsjpool.n110727_0,lexent.n110727,:de:fqi_,reg_conj,
lsjpool.n110730_0,lexent.n110730,:de:fqogg,azw,
lsjpool.n110740_0,lexent.n110740,:de:fqon,ew_denom,
lsjpool.n110761_0,lexent.n110761,:de:fq,uzw,
lsjpool.n110767_0,lexent.n110767,:de:fi,allw,
lsjpool.n110853_0,lexent.n110853,:de:fi^lanqrwp,euw,
lsjpool.n110854_0,lexent.n110854,:de:fi^lanqrwp,ew_denom,
lsjpool.n110979_0,lexent.n110979,:de:f,illw,
lsjpool.n110979_0,lexent.n110979,:de:fi^l,reg_conj,
lsjpool.n110979_0,lexent.n110979,:de:fi^l,ew_denom,
lsjpool.n110982_0,lexent.n110982,:de:fi^lhd,ew_denom,
lsjpool.n110988_0,lexent.n110988,:de:fi^lhko,ew_denom,
lsjpool.n111038_0,lexent.n111038,:de:fi^lipp,izw,
lsjpool.n111098_0,lexent.n111098,:de:fi^logramma^t,ew_denom,
lsjpool.n111102_0,lexent.n111102,:de:fi^logumnast,ew_denom,
lsjpool.n111130_0,lexent.n111130,:de:fi^lodi^k,ew_denom,
lsjpool.n111135_0,lexent.n111135,:de:fi^lodoc,ew_denom,
lsjpool.n111207_0,lexent.n111207,:de:fi^loka^l,ew_denom,
lsjpool.n111217_0,lexent.n111217,:de:fi^lokerd,ew_denom,
lsjpool.n111280_0,lexent.n111280,:de:fi^lolog,ew_denom,
lsjpool.n111299_0,lexent.n111299,:de:fi^loma^x,ew_denom,
lsjpool.n111326_0,lexent.n111326,:de:fi^lomu_q,ew_denom,
lsjpool.n111334_0,lexent.n111334,:de:fi^loneik,ew_denom,
lsjpool.n111334_0,lexent.n111334,:de:fi^loni_k,ew_denom,
lsjpool.n111382_0,lexent.n111382,:de:fi^lopeust,ew_denom,
lsjpool.n111412_0,lexent.n111412,:de:fi^lopon,ew_denom,
lsjpool.n111436_0,lexent.n111436,:de:fi^lo-prwt,euw,
lsjpool.n111483_0,lexent.n111483,:de:fi^losof,ew_denom,
lsjpool.n111530_0,lexent.n111530,:de:fi^lotexn,ew_denom,
lsjpool.n111541_0,lexent.n111541,:de:fi^loti_m,ew_denom,
lsjpool.n111571_0,lexent.n111571,:de:fi^lofron,ew_denom,
lsjpool.n111586_0,lexent.n111586,:de:fi^loxrhma^t,ew_denom,
lsjpool.n111602_0,lexent.n111602,:de:fi^loxwr,ew_denom,
lsjpool.n111614_0,lexent.n111614,:de:fi^loyu_x,ew_denom,
lsjpool.n111662_0,lexent.n111662,:de:fi_m,ow_denom,
lsjpool.n111683_0,lexent.n111683,:de:fi_tu_,reg_conj,
lsjpool.n111696_0,lexent.n111696,:de:flaur,izw,
lsjpool.n111700_0,lexent.n111700,:de:fl,a_stem,
lsjpool.n111724_0,lexent.n111724,:de:flegm,ainw,
lsjpool.n111748_0,lexent.n111748,:de:fleg,reg_conj,
lsjpool.n111763_0,lexent.n111763,:de:fl,euw,
lsjpool.n111765_0,lexent.n111765,:de:fl,e_stem,
lsjpool.n111768_0,lexent.n111768,:de:flhna^f,aw_denom,
lsjpool.n111778_0,lexent.n111778,:de:fli_b,reg_conj,
lsjpool.n111793_0,lexent.n111793,:de:flog,izw,
lsjpool.n111855_0,lexent.n111855,:de:flua_r,ew_denom,
lsjpool.n111855_0,lexent.n111855,:de:fluhr,ew_denom,
lsjpool.n111881_0,lexent.n111881,:de:flu,reg_conj,
lsjpool.n111895_0,lexent.n111895,:de:fob,ew_denom,
lsjpool.n111909_0,lexent.n111909,:de:foib,azw,
lsjpool.n111915_0,lexent.n111915,:de:foib,aw_denom,
lsjpool.n111915_0,lexent.n111915,:de:foib,ainw,
lsjpool.n111967_0,lexent.n111967,:de:foini_ko-ba^t,ew_denom,
lsjpool.n112007_0,lexent.n112007,:de:foini,ss,
lsjpool.n112016_0,lexent.n112016,:de:foit,a_stem,
lsjpool.n112016_0,lexent.n112016,:de:foit,izw,
lsjpool.n112039_0,lexent.n112039,:de:fon,aw_denom,
lsjpool.n112048_0,lexent.n112048,:de:fon,euw,
lsjpool.n112102_0,lexent.n112102,:de:for,ew_denom,
lsjpool.n112126_0,lexent.n112126,:de:form,izw,
lsjpool.n112135_0,lexent.n112135,:de:formor-ra^f,ew_denom,
lsjpool.n112142_0,lexent.n112142,:de:forolog,ew_denom,
lsjpool.n112155_0,lexent.n112155,:de:forthg,ew_denom,
lsjpool.n112160_0,lexent.n112160,:de:fort,izw,
lsjpool.n112176_0,lexent.n112176,:de:for,unw,
lsjpool.n112178_0,lexent.n112178,:de:foru,ss,
lsjpool.n112204_0,lexent.n112204,:de:fra^gell,ow_denom,
lsjpool.n112209_0,lexent.n112209,:de:fra^d,azw,
lsjpool.n112217_0,lexent.n112217,:de:fr,azw,
lsjpool.n112217_0,lexent.n112217,:de:fra^d,reg_conj,
lsjpool.n112230_0,lexent.n112230,:de:far,ss,
lsjpool.n112230_0,lexent.n112230,:de:fra,ss,
lsjpool.n112230_0,lexent.n112230,:de:frag,numi,
lsjpool.n112230_0,lexent.n112230,:de:farg,numi,
lsjpool.n112241_0,lexent.n112241,:de:fra_tri,azw,
lsjpool.n112241_0,lexent.n112241,:de:fra_tr,izw,
lsjpool.n112266_0,lexent.n112266,:de:frena^pa^t,aw_denom,
lsjpool.n112273_0,lexent.n112273,:de:freni_t,iaw_denom,
lsjpool.n112297_0,lexent.n112297,:de:fren,ow_denom,
lsjpool.n112302_0,lexent.n112302,:de:fr,e_stem,
lsjpool.n112336_0,lexent.n112336,:de:fri^ma,ss,
lsjpool.n112347_0,lexent.n112347,:de:fri_,reg_conj,
lsjpool.n112347_0,lexent.n112347,:de:fri_,ss,
lsjpool.n112348_0,lexent.n112348,:de:froimi,azw,
lsjpool.n112350_0,lexent.n112350,:de:fron,ew_denom,
lsjpool.n112353_0,lexent.n112353,:de:fronhma^t,izw,
lsjpool.n112367_0,lexent.n112367,:de:front,izw,
lsjpool.n112384_0,lexent.n112384,:de:frour,ew_denom,
lsjpool.n112402_0,lexent.n112402,:de:frua,ss,
lsjpool.n112429_0,lexent.n112429,:de:fru_g,reg_conj,
lsjpool.n112431_0,lexent.n112431,:de:fruktwr,ew_denom,
lsjpool.n112457_0,lexent.n112457,:de:fu^ga^d,euw,
lsjpool.n112468_0,lexent.n112468,:de:fug,anw,
lsjpool.n112477_0,lexent.n112477,:de:fu^go-di^k,ew_denom,
lsjpool.n112481_0,lexent.n112481,:de:fu^goma^x,ew_denom,
lsjpool.n112526_0,lexent.n112526,:de:fu_l,azw,
lsjpool.n112554_0,lexent.n112554,:de:fu_larx,ew_denom,
lsjpool.n112559_0,lexent.n112559,:de:fu^la,ss,
lsjpool.n112560_0,lexent.n112560,:de:fu_let,euw,
lsjpool.n112588_0,lexent.n112588,:de:fullobol,ew_denom,
lsjpool.n112601_0,lexent.n112601,:de:fullorro,ew_denom,
lsjpool.n112612_0,lexent.n112612,:de:fullo-xo,ew_denom,
lsjpool.n112619_0,lexent.n112619,:de:fu_lo-kri^n,ew_denom,
lsjpool.n112649_0,lexent.n112649,:de:fu__r,aw_denom,
lsjpool.n112661_0,lexent.n112661,:de:f,urw,
lsjpool.n112673_0,lexent.n112673,:de:fu_s,aw_denom,
lsjpool.n112690_0,lexent.n112690,:de:fu_s,iaw_denom,
lsjpool.n112693_0,lexent.n112693,:de:fu_sigg,ow_denom,
lsjpool.n112706_0,lexent.n112706,:de:fu^siognwmon,ew_denom,
lsjpool.n112755_0,lexent.n112755,:de:fu^t,euw,
lsjpool.n112794_0,lexent.n112794,:de:fu_,reg_conj,
lsjpool.n112816_0,lexent.n112816,:de:fwl,euw,
lsjpool.n112826_0,lexent.n112826,:de:fwnask,ew_denom,
lsjpool.n112832_0,lexent.n112832,:de:fwn,ew_denom,
lsjpool.n112832_0,lexent.n112832,:de:fwn,a_stem,
lsjpool.n112853_0,lexent.n112853,:de:fwr,aw_denom,
lsjpool.n112864_0,lexent.n112864,:de:fw,skw,
lsjpool.n112884_0,lexent.n112884,:de:fwt,izw,
lsjpool.n112919_0,lexent.n112919,:de:xaz,reg_conj,
lsjpool.n112934_0,lexent.n112934,:de:x,airw,
lsjpool.n112934_0,lexent.n112934,:de:xair,e_suppl,
lsjpool.n112934_0,lexent.n112934,:de:xar,e_suppl,
lsjpool.n112945_0,lexent.n112945,:de:xa^laz,aw_denom,
lsjpool.n112960_0,lexent.n112960,:de:xa^l,ainw,
lsjpool.n112980_0,lexent.n112980,:de:xal,azw,
lsjpool.n112980_0,lexent.n112980,:de:xa^l,a_stem,
lsjpool.n112987_0,lexent.n112987,:de:xalep,ainw,
lsjpool.n112993_0,lexent.n112993,:de:xa^le,ptw,
lsjpool.n113006_0,lexent.n113006,:de:xa^li_na^gwg,ew_denom,
lsjpool.n113022_0,lexent.n113022,:de:xa^lifron,ew_denom,
lsjpool.n113072_0,lexent.n113072,:de:xalk,euw,
lsjpool.n113092_0,lexent.n113092,:de:xalk,izw,
lsjpool.n113176_0,lexent.n113176,:de:xalkotor,ew_denom,
lsjpool.n113200_0,lexent.n113200,:de:xalk,ow_denom,
lsjpool.n113246_0,lexent.n113246,:de:xa^maikoit,ew_denom,
lsjpool.n113317_0,lexent.n113317,:de:xa^d,anw,
lsjpool.n113342_0,lexent.n113342,:de:xa^radr,ow_denom,
lsjpool.n113355_0,lexent.n113355,:de:xa^ra^k,ow_denom,
lsjpool.n113374_0,lexent.n113374,:de:xa^ra,ss,
lsjpool.n113380_0,lexent.n113380,:de:xa^rient,izw,
lsjpool.n113404_0,lexent.n113404,:de:xari^to-glwss,ew_denom,
lsjpool.n113413_0,lexent.n113413,:de:xari^t,ow_denom,
lsjpool.n113466_0,lexent.n113466,:de:xask,azw,
lsjpool.n113469_0,lexent.n113469,:de:x,ainw,
lsjpool.n113469_0,lexent.n113469,:de:xa,skw,
lsjpool.n113476_0,lexent.n113476,:de:xasm,ew_denom,
lsjpool.n113485_0,lexent.n113485,:de:xa^t,ew_denom,
lsjpool.n113486_0,lexent.n113486,:de:xa^t,izw,
lsjpool.n113500_0,lexent.n113500,:de:xaun,ow_denom,
lsjpool.n113512_0,lexent.n113512,:de:xezht,iaw_denom,
lsjpool.n113513_0,lexent.n113513,:de:xez,reg_conj,
lsjpool.n113520_0,lexent.n113520,:de:xeilo-pot,ew_denom,
lsjpool.n113530_0,lexent.n113530,:de:xeim,azw,
lsjpool.n113531_0,lexent.n113531,:de:xeim,ainw,
lsjpool.n113539_0,lexent.n113539,:de:xeim-ask,ew_denom,
lsjpool.n113544_0,lexent.n113544,:de:xeimer,izw,
lsjpool.n113555_0,lexent.n113555,:de:xeimo-fu^g,ew_denom,
lsjpool.n113564_0,lexent.n113564,:de:xeira^gwg,ew_denom,
lsjpool.n113575_0,lexent.n113575,:de:xeir-apt,azw,
lsjpool.n113587_0,lexent.n113587,:de:xeir,izw,
lsjpool.n113660_0,lexent.n113660,:de:xeiro-nom,ew_denom,
lsjpool.n113692_0,lexent.n113692,:de:xeiroton,ew_denom,
lsjpool.n113701_0,lexent.n113701,:de:xeirourg,ew_denom,
lsjpool.n113812_0,lexent.n113812,:de:xerni,ptw,
lsjpool.n113831_0,lexent.n113831,:de:xers,euw,
lsjpool.n113845_0,lexent.n113845,:de:xersonhs,izw,
lsjpool.n113845_0,lexent.n113845,:de:xerronhs,izw,
lsjpool.n113864_0,lexent.n113864,:de:x,ev_stem,
lsjpool.n113864_0,lexent.n113864,:de:x,unw,
lsjpool.n113871_0,lexent.n113871,:de:xhl,euw,
lsjpool.n113930_0,lexent.n113930,:de:xhr,euw,
lsjpool.n113934_0,lexent.n113934,:de:xhr,ow_denom,
lsjpool.n113994_0,lexent.n113994,:de:xi_liarx,ew_denom,
lsjpool.n114053_0,lexent.n114053,:de:xion,izw,
lsjpool.n114102_0,lexent.n114102,:de:xlain,ow_denom,
lsjpool.n114129_0,lexent.n114129,:de:xleu,azw,
lsjpool.n114141_0,lexent.n114141,:de:xli_,ainw,
lsjpool.n114148_0,lexent.n114148,:de:xli^d,ainw,
lsjpool.n114151_0,lexent.n114151,:de:xli^d,aw_denom,
lsjpool.n114165_0,lexent.n114165,:de:xli_,reg_conj,
lsjpool.n114181_0,lexent.n114181,:de:xloh-kom,ew_denom,
lsjpool.n114243_0,lexent.n114243,:de:xnau,reg_conj,
lsjpool.n114245_0,lexent.n114245,:de:xno,azw,
lsjpool.n114246_0,lexent.n114246,:de:xno,aw_denom,
lsjpool.n114253_0,lexent.n114253,:de:xoa^n,euw,
lsjpool.n114253_0,lexent.n114253,:de:xwn,euw,
lsjpool.n114332_0,lexent.n114332,:de:xol,aw_denom,
lsjpool.n114363_0,lexent.n114363,:de:xol,ow_denom,
lsjpool.n114403_0,lexent.n114403,:de:xord,euw,
lsjpool.n114421_0,lexent.n114421,:de:xor,euw,
lsjpool.n114424_0,lexent.n114424,:de:xorhg,ew_denom,
lsjpool.n114476_0,lexent.n114476,:de:xort,azw,
lsjpool.n114539_0,lexent.n114539,:de:xr,ainw,
lsjpool.n114540_0,lexent.n114540,:de:xraism,e_stem,
lsjpool.n114548_0,lexent.n114548,:de:xr,a_stem,
lsjpool.n114551_0,lexent.n114551,:de:xr,av_stem,
lsjpool.n114552_0,lexent.n114552,:de:xr,a_stem,
lsjpool.n114553_0,lexent.n114553,:de:xr,a_stem,
lsjpool.n114553_0,lexent.n114553,:de:x-r,a_stem,
lsjpool.n114553_0,lexent.n114553,:de:k-r,a_stem,
lsjpool.n114570_0,lexent.n114570,:de:xremet,izw,
lsjpool.n114575_0,lexent.n114575,:de:xrem,izw,
lsjpool.n114578_0,lexent.n114578,:de:xrem,ptw,
lsjpool.n114626_0,lexent.n114626,:de:xrhma^t,izw,
lsjpool.n114648_0,lexent.n114648,:de:xrhsi^m,euw,
lsjpool.n114655_0,lexent.n114655,:de:xrhsmhgor,ew_denom,
lsjpool.n114664_0,lexent.n114664,:de:xrhsmolog,ew_denom,
lsjpool.n114676_0,lexent.n114676,:de:xrhsmw|d,ew_denom,
lsjpool.n114685_0,lexent.n114685,:de:xrhst,euw,
lsjpool.n114687_0,lexent.n114687,:de:xrhsthri,azw,
lsjpool.n114716_0,lexent.n114716,:de:xrim,ptw,
lsjpool.n114726_0,lexent.n114726,:de:xri_,reg_conj,
lsjpool.n114738_0,lexent.n114738,:de:xron,izw,
lsjpool.n114754_0,lexent.n114754,:de:xrono-tri^b,ew_denom,
lsjpool.n114905_0,lexent.n114905,:de:xru_solog,ew_denom,
lsjpool.n115012_0,lexent.n115012,:de:xru_sofor,ew_denom,
lsjpool.n115025_0,lexent.n115025,:de:xru_soxo,ew_denom,
lsjpool.n115031_0,lexent.n115031,:de:xru_s,ow_denom,
lsjpool.n115037_0,lexent.n115037,:de:xru_s-wn,ew_denom,
lsjpool.n115056_0,lexent.n115056,:de:xrwmat,izw,
lsjpool.n115071_0,lexent.n115071,:de:xrwt,izw,
lsjpool.n115114_0,lexent.n115114,:de:xutl,azw,
lsjpool.n115116_0,lexent.n115116,:de:xutl,ow_denom,
lsjpool.n115125_0,lexent.n115125,:de:xutr,izw,
lsjpool.n115145_0,lexent.n115145,:de:xwl,ainw,
lsjpool.n115151_0,lexent.n115151,:de:xwl,euw,
lsjpool.n115185_0,lexent.n115185,:de:xwn,euw,
lsjpool.n114536_0,lexent.n114536,:de:x,o_stem,
lsjpool.n114536_0,lexent.n114536,:de:xwn,numi,
lsjpool.n115192_0,lexent.n115192,:de:xw,reg_conj,
lsjpool.n115192_0,lexent.n115192,:de:xw,reg_conj,
lsjpool.n115201_0,lexent.n115201,:de:xwr,ew_denom,
lsjpool.n115210_0,lexent.n115210,:de:xwr,izw,
lsjpool.n115226_0,lexent.n115226,:de:xwrogra^f,ew_denom,
lsjpool.n115237_0,lexent.n115237,:de:xwro-fi^l,ew_denom,
lsjpool.n115271_0,lexent.n115271,:de:y,airw,
lsjpool.n115281_0,lexent.n115281,:de:ya^k,azw,
lsjpool.n115299_0,lexent.n115299,:de:ya^l,izw,
lsjpool.n115310_0,lexent.n115310,:de:y,allw,
lsjpool.n115374_0,lexent.n115374,:de:yau,reg_conj,
lsjpool.n115388_0,lexent.n115388,:de:y,a_stem,
lsjpool.n115408_0,lexent.n115408,:de:yek,azw,
lsjpool.n115417_0,lexent.n115417,:de:yeli,ow_denom,
lsjpool.n115419_0,lexent.n115419,:de:yell,izw,
lsjpool.n115430_0,lexent.n115430,:de:yeudaggel,ew_denom,
lsjpool.n115464_0,lexent.n115464,:de:yeudhgor,ew_denom,
lsjpool.n115467_0,lexent.n115467,:de:yeudh-log,ew_denom,
lsjpool.n115514_0,lexent.n115514,:de:yeudolog,ew_denom,
lsjpool.n115524_0,lexent.n115524,:de:yeudomartu^r,ew_denom,
lsjpool.n115570_0,lexent.n115570,:de:yeudo-stom,ew_denom,
lsjpool.n115586_0,lexent.n115586,:de:yeud,reg_conj,
lsjpool.n115593_0,lexent.n115593,:de:yeust,ew_denom,
lsjpool.n115616_0,lexent.n115616,:de:yhla^f,aw_denom,
lsjpool.n115647_0,lexent.n115647,:de:yhf,izw,
lsjpool.n115676_0,lexent.n115676,:de:yhfofor,ew_denom,
lsjpool.n115684_0,lexent.n115684,:de:yhx,reg_conj,
lsjpool.n115703_0,lexent.n115703,:de:y,izw,
lsjpool.n115709_0,lexent.n115709,:de:yi^qu^r,izw,
lsjpool.n115748_0,lexent.n115748,:de:yi_l,ow_denom,
lsjpool.n115761_0,lexent.n115761,:de:yimu^qi,ow_denom,
lsjpool.n115810_0,lexent.n115810,:de:yof,ew_denom,
lsjpool.n115871_0,lexent.n115871,:de:yu_xa^gwg,ew_denom,
lsjpool.n115911_0,lexent.n115911,:de:yu_xo-ma^x,ew_denom,
lsjpool.n115921_0,lexent.n115921,:de:yu_xorra^g,ew_denom,
lsjpool.n115936_0,lexent.n115936,:de:yu_x,ow_denom,
lsjpool.n115936_0,lexent.n115936,:de:yu_x,ow_denom,
lsjpool.n115955_0,lexent.n115955,:de:yuxrolog,ew_denom,
lsjpool.n115967_0,lexent.n115967,:de:yuxr,ow_denom,
lsjpool.n115980_0,lexent.n115980,:de:yu_x,reg_conj,
lsjpool.n115996_0,lexent.n115996,:de:ywm,izw,
lsjpool.n116011_0,lexent.n116011,:de:ywr,aw_denom,
